28918.00	27694.00	-84437320.00	33653820.00	-84454620.00	33639970.00	1.00	55.00
76550.00	79995.00	-84399540.00	33621490.00	-84400740.00	33630070.00	1.00	70.00
79995.00	80035.00	-84400740.00	33630070.00	-84401050.00	33632280.00	1.00	70.00
80035.00	78782.00	-84401050.00	33632280.00	-84401250.00	33633610.00	1.00	70.00
78782.00	80075.00	-84401250.00	33633610.00	-84401500.00	33635560.00	1.00	68.00
184331.00	81366.00	-84400300.00	33640630.00	-84398820.00	33645190.00	6.00	64.00
80083.00	81366.00	-84401550.00	33636110.00	-84398820.00	33645190.00	1.00	66.00
81366.00	81390.00	-84398820.00	33645190.00	-84398210.00	33646930.00	1.00	58.00
83318.00	81390.00	-84394990.00	33659530.00	-84398210.00	33646930.00	1.00	69.00
83318.00	83398.00	-84394990.00	33659530.00	-84397920.00	33670750.00	1.00	62.00
83398.00	83414.00	-84397920.00	33670750.00	-84397780.00	33672880.00	1.00	70.00
84453.00	92609.00	-84403590.00	33685420.00	-84401060.00	33688550.00	1.00	78.00
84573.00	83414.00	-84401110.00	33689900.00	-84397780.00	33672880.00	1.00	54.00
84573.00	92617.00	-84401110.00	33689900.00	-84403590.00	33693130.00	1.00	78.00
92609.00	92617.00	-84401060.00	33688550.00	-84403590.00	33693130.00	1.00	78.00
92617.00	93896.00	-84403590.00	33693130.00	-84403870.00	33704760.00	1.00	54.00
93896.00	94958.00	-84403870.00	33704760.00	-84397580.00	33718410.00	1.00	72.00
94958.00	95142.00	-84397580.00	33718410.00	-84393840.00	33725010.00	1.00	64.00
95142.00	98083.00	-84393840.00	33725010.00	-84392140.00	33733030.00	1.00	66.00
98083.00	98115.00	-84392140.00	33733030.00	-84392170.00	33735030.00	1.00	58.00
98935.00	98115.00	-84392040.00	33739850.00	-84392170.00	33735030.00	1.00	57.00
98935.00	99007.00	-84392040.00	33739850.00	-84389510.00	33745610.00	1.00	60.00
99007.00	100089.00	-84389510.00	33745610.00	-84387760.00	33746890.00	1.00	63.00
100089.00	100169.00	-84387760.00	33746890.00	-84384120.00	33748780.00	1.00	65.00
101340.00	100169.00	-84381640.00	33750490.00	-84384120.00	33748780.00	1.00	56.00
101340.00	106292.00	-84381640.00	33750490.00	-84379260.00	33752960.00	1.00	66.00
106292.00	106332.00	-84379260.00	33752960.00	-84378680.00	33754390.00	1.00	61.00
106332.00	106356.00	-84378680.00	33754390.00	-84378630.00	33756200.00	1.00	61.00
106356.00	106388.00	-84378630.00	33756200.00	-84378850.00	33757610.00	1.00	67.00
106372.00	106388.00	-84380680.00	33760830.00	-84378850.00	33757610.00	1.00	67.00
184348.00	107163.00	-84385439.00	33765080.00	-84383670.00	33763490.00	1.00	60.00
106372.00	107163.00	-84380680.00	33760830.00	-84383670.00	33763490.00	1.00	60.00
184348.00	105462.00	-84385439.00	33765080.00	-84387800.00	33766480.00	1.00	47.00
105462.00	107363.00	-84387800.00	33766480.00	-84390530.00	33769180.00	1.00	62.00
107363.00	107387.00	-84390530.00	33769180.00	-84390470.00	33770980.00	1.00	64.00
107387.00	108271.00	-84390470.00	33770980.00	-84390440.00	33773040.00	1.00	64.00
108271.00	108391.00	-84390440.00	33773040.00	-84391170.00	33779980.00	1.00	63.00
109467.00	108391.00	-84391140.00	33788160.00	-84391170.00	33779980.00	1.00	62.00
109467.00	109515.00	-84391140.00	33788160.00	-84391530.00	33789920.00	1.00	68.00
109515.00	109331.00	-84391530.00	33789920.00	-84393330.00	33793810.00	1.00	68.00
109331.00	109307.00	-84393330.00	33793810.00	-84395810.00	33798070.00	1.00	63.00
109299.00	48722.00	-84405500.00	33802110.00	-84409290.00	33803340.00	1.00	66.00
109299.00	109307.00	-84405500.00	33802110.00	-84395810.00	33798070.00	1.00	59.00
48722.00	48682.00	-84409290.00	33803340.00	-84415910.00	33806790.00	1.00	70.00
61896.00	48682.00	-84426440.00	33831600.00	-84415910.00	33806790.00	1.00	59.00
61896.00	61904.00	-84426440.00	33831600.00	-84427410.00	33833620.00	1.00	64.00
61904.00	61928.00	-84427410.00	33833620.00	-84430420.00	33846440.00	1.00	54.00
61928.00	61976.00	-84430420.00	33846440.00	-84431200.00	33851380.00	1.00	41.00
61976.00	63632.00	-84431200.00	33851380.00	-84436510.00	33861400.00	1.00	68.00
63632.00	61832.00	-84436510.00	33861400.00	-84441440.00	33867100.00	1.00	48.00
61824.00	61832.00	-84458240.00	33886600.00	-84441440.00	33867100.00	1.00	65.00
61824.00	66149.00	-84458240.00	33886600.00	-84460280.00	33889430.00	1.00	25.00
66149.00	66189.00	-84460280.00	33889430.00	-84464600.00	33894680.00	1.00	53.00
58278.00	66197.00	-84476030.00	33905700.00	-84470340.00	33898730.00	1.00	57.00
66189.00	66197.00	-84464600.00	33894680.00	-84470340.00	33898730.00	1.00	57.00
58262.00	58270.00	-84474850.00	33904680.00	-84480650.00	33915120.00	1.00	59.00
58262.00	66021.00	-84474850.00	33904680.00	-84472610.00	33901210.00	1.00	59.00
66013.00	66021.00	-84463610.00	33894040.00	-84472610.00	33901210.00	1.00	56.00
66173.00	66013.00	-84461380.00	33891220.00	-84463610.00	33894040.00	1.00	71.00
61840.00	66173.00	-84458510.00	33887420.00	-84461380.00	33891220.00	1.00	73.00
61840.00	61848.00	-84458510.00	33887420.00	-84440840.00	33866790.00	1.00	64.00
63600.00	61848.00	-84437900.00	33863530.00	-84440840.00	33866790.00	1.00	49.00
61952.00	63600.00	-84430710.00	33848130.00	-84437900.00	33863530.00	1.00	65.00
61936.00	61952.00	-84429720.00	33844130.00	-84430710.00	33848130.00	1.00	61.00
61920.00	61936.00	-84427220.00	33833740.00	-84429720.00	33844130.00	1.00	69.00
61912.00	61920.00	-84426320.00	33831770.00	-84427220.00	33833740.00	1.00	66.00
61912.00	48714.00	-84426320.00	33831770.00	-84415560.00	33806730.00	1.00	65.00
48730.00	48714.00	-84410930.00	33804350.00	-84415560.00	33806730.00	1.00	65.00
109315.00	109427.00	-84404750.00	33802170.00	-84407140.00	33802950.00	1.00	71.00
109339.00	48730.00	-84409160.00	33803670.00	-84410930.00	33804350.00	1.00	71.00
109427.00	109339.00	-84407140.00	33802950.00	-84409160.00	33803670.00	1.00	71.00
109315.00	109323.00	-84404750.00	33802170.00	-84395490.00	33798130.00	1.00	67.00
109483.00	110392.00	-84390850.00	33790220.00	-84391010.00	33794020.00	1.00	58.00
110392.00	109323.00	-84391010.00	33794020.00	-84395490.00	33798130.00	1.00	58.00
109483.00	110448.00	-84390850.00	33790220.00	-84392990.00	33794420.00	1.00	73.00
109483.00	108295.00	-84390850.00	33790220.00	-84390810.00	33778150.00	1.00	67.00
107395.00	108263.00	-84390120.00	33770940.00	-84390110.00	33772230.00	1.00	65.00
108263.00	108295.00	-84390110.00	33772230.00	-84390810.00	33778150.00	1.00	66.00
184346.00	107395.00	-84388899.00	33767511.00	-84390120.00	33770940.00	1.00	62.00
184347.00	184346.00	-84385425.00	33765303.00	-84388899.00	33767511.00	1.00	61.00
106420.00	107219.00	-84378750.00	33759110.00	-84380970.00	33761570.00	1.00	25.00
107219.00	184347.00	-84380970.00	33761570.00	-84385425.00	33765303.00	1.00	55.00
106324.00	106396.00	-84378310.00	33755460.00	-84378390.00	33757680.00	1.00	70.00
106276.00	106324.00	-84379910.00	33751820.00	-84378310.00	33755460.00	1.00	62.00
101348.00	106276.00	-84381350.00	33750340.00	-84379910.00	33751820.00	1.00	58.00
101348.00	100161.00	-84381350.00	33750340.00	-84383940.00	33748580.00	1.00	63.00
184349.00	100161.00	-84387461.00	33746843.00	-84383940.00	33748580.00	1.00	60.00
98951.00	99015.00	-84391770.00	33738940.00	-84387950.00	33746460.00	1.00	68.00
98951.00	98091.00	-84391770.00	33738940.00	-84391850.00	33732570.00	1.00	71.00
98067.00	98091.00	-84392970.00	33728260.00	-84391850.00	33732570.00	1.00	54.00
96122.00	98067.00	-84393430.00	33725910.00	-84392970.00	33728260.00	1.00	25.00
94966.00	96122.00	-84396800.00	33719010.00	-84393430.00	33725910.00	1.00	63.00
94910.00	94966.00	-84403500.00	33705170.00	-84396800.00	33719010.00	1.00	59.00
93808.00	94910.00	-84403900.00	33700320.00	-84403500.00	33705170.00	1.00	59.00
92585.00	93808.00	-84403880.00	33694060.00	-84403900.00	33700320.00	1.00	66.00
92585.00	84589.00	-84403880.00	33694060.00	-84398640.00	33685090.00	1.00	62.00
84589.00	84525.00	-84398640.00	33685090.00	-84397740.00	33677140.00	1.00	60.00
83350.00	84525.00	-84395450.00	33663090.00	-84397740.00	33677140.00	1.00	53.00
83350.00	81406.00	-84395450.00	33663090.00	-84398590.00	33645080.00	1.00	68.00
81326.00	81406.00	-84400040.00	33640840.00	-84398590.00	33645080.00	1.00	70.00
80091.00	81302.00	-84401170.00	33635030.00	-84400680.00	33638660.00	1.00	69.00
81302.00	81326.00	-84400680.00	33638660.00	-84400040.00	33640840.00	1.00	69.00
78790.00	80091.00	-84400970.00	33633760.00	-84401170.00	33635030.00	1.00	99.00
80027.00	78790.00	-84400420.00	33629090.00	-84400970.00	33633760.00	1.00	99.00
80091.00	184332.00	-84401170.00	33635030.00	-84400221.00	33640628.00	6.00	84.00
14156.00	37082.00	-84547290.00	33772060.00	-84532470.00	33768070.00	1.00	56.00
37074.00	37082.00	-84521190.00	33765180.00	-84532470.00	33768070.00	1.00	56.00
38052.00	37074.00	-84510850.00	33765550.00	-84521190.00	33765180.00	1.00	56.00
38052.00	38116.00	-84510850.00	33765550.00	-84498550.00	33766270.00	1.00	56.00
14124.00	37018.00	-84547990.00	33772000.00	-84531710.00	33767650.00	1.00	58.00
37956.00	37018.00	-84519640.00	33764920.00	-84531710.00	33767650.00	1.00	58.00
38060.00	37956.00	-84510730.00	33765370.00	-84519640.00	33764920.00	1.00	58.00
38060.00	38124.00	-84510730.00	33765370.00	-84495910.00	33765580.00	1.00	58.00
34734.00	35984.00	-84500060.00	33693470.00	-84502870.00	33719820.00	1.00	55.00
35984.00	36914.00	-84502870.00	33719820.00	-84502900.00	33726530.00	1.00	55.00
36970.00	36914.00	-84496250.00	33751850.00	-84502900.00	33726530.00	1.00	55.00
35992.00	35928.00	-84502550.00	33719830.00	-84499850.00	33693760.00	1.00	59.00
35992.00	36922.00	-84502550.00	33719830.00	-84502560.00	33726580.00	1.00	59.00
36978.00	36922.00	-84496260.00	33751190.00	-84502560.00	33726580.00	1.00	59.00
61760.00	56943.00	-84472430.00	33881520.00	-84478060.00	33868010.00	1.00	62.00
61760.00	64861.00	-84472430.00	33881520.00	-84469180.00	33885160.00	1.00	62.00
64861.00	66069.00	-84469180.00	33885160.00	-84465500.00	33887600.00	1.00	62.00
56951.00	61784.00	-84477970.00	33867310.00	-84472050.00	33881730.00	1.00	67.00
61784.00	64885.00	-84472050.00	33881730.00	-84469220.00	33884810.00	1.00	67.00
64885.00	66133.00	-84469220.00	33884810.00	-84454740.00	33893250.00	1.00	67.00
56219.00	56871.00	-84486710.00	33846570.00	-84481120.00	33860500.00	1.00	54.00
56871.00	56943.00	-84481120.00	33860500.00	-84478060.00	33868010.00	1.00	54.00
56187.00	56887.00	-84486770.00	33845550.00	-84480330.00	33861560.00	1.00	69.00
56887.00	56951.00	-84480330.00	33861560.00	-84477970.00	33867310.00	1.00	69.00
141833.00	141769.00	-84374920.00	33911870.00	-84385310.00	33912400.00	1.00	64.00
142874.00	141833.00	-84366870.00	33910630.00	-84374920.00	33911870.00	1.00	64.00
142946.00	142874.00	-84361860.00	33910370.00	-84366870.00	33910630.00	1.00	64.00
141793.00	141873.00	-84384480.00	33912170.00	-84372740.00	33911350.00	1.00	74.00
142882.00	141873.00	-84366300.00	33910340.00	-84372740.00	33911350.00	1.00	74.00
142962.00	142882.00	-84361860.00	33910190.00	-84366300.00	33910340.00	1.00	74.00
68394.00	67292.00	-84436900.00	33903990.00	-84452350.00	33895230.00	1.00	70.00
68402.00	68362.00	-84435580.00	33904310.00	-84452480.00	33894730.00	1.00	64.00
161307.00	159525.00	-84247730.00	33843520.00	-84252470.00	33830000.00	1.00	58.00
161307.00	161379.00	-84247730.00	33843520.00	-84247010.00	33849380.00	1.00	58.00
161379.00	162212.00	-84247010.00	33849380.00	-84246580.00	33854190.00	1.00	58.00
161299.00	161243.00	-84247670.00	33842190.00	-84252200.00	33830230.00	1.00	58.00
161299.00	161371.00	-84247670.00	33842190.00	-84246720.00	33848980.00	1.00	58.00
161371.00	162276.00	-84246720.00	33848980.00	-84246290.00	33853850.00	1.00	58.00
126191.00	126811.00	-84230480.00	33740310.00	-84231600.00	33750110.00	1.00	70.00
126811.00	129937.00	-84231600.00	33750110.00	-84232410.00	33755830.00	1.00	70.00
129937.00	130041.00	-84232410.00	33755830.00	-84232620.00	33767110.00	1.00	70.00
126771.00	126803.00	-84230290.00	33739560.00	-84231260.00	33749340.00	1.00	62.00
126803.00	129985.00	-84231260.00	33749340.00	-84232180.00	33755630.00	1.00	62.00
129985.00	130033.00	-84232180.00	33755630.00	-84232360.00	33764570.00	1.00	62.00
154913.00	154905.00	-84277740.00	33905010.00	-84283290.00	33910060.00	1.00	56.00
164606.00	165890.00	-84271440.00	33901310.00	-84277330.00	33904770.00	1.00	56.00
165890.00	154913.00	-84277330.00	33904770.00	-84277740.00	33905010.00	1.00	56.00
154849.00	165866.00	-84284060.00	33910510.00	-84273480.00	33902390.00	1.00	72.00
165866.00	164622.00	-84273480.00	33902390.00	-84269670.00	33899580.00	1.00	72.00
154211.00	154219.00	-84286330.00	33913010.00	-84289430.00	33916030.00	1.00	66.00
154905.00	154211.00	-84283290.00	33910060.00	-84286330.00	33913010.00	1.00	66.00
155001.00	152865.00	-84292540.00	33918530.00	-84320510.00	33920290.00	1.00	66.00
155001.00	154219.00	-84292540.00	33918530.00	-84289430.00	33916030.00	1.00	66.00
154203.00	154195.00	-84286360.00	33912750.00	-84289110.00	33915450.00	1.00	73.00
154849.00	154203.00	-84284060.00	33910510.00	-84286360.00	33912750.00	1.00	73.00
154985.00	152873.00	-84291020.00	33917270.00	-84320860.00	33920150.00	1.00	73.00
154985.00	154195.00	-84291020.00	33917270.00	-84289110.00	33915450.00	1.00	73.00
173303.00	174842.00	-84203990.00	33913990.00	-84186680.00	33923460.00	1.00	45.00
174842.00	176191.00	-84186680.00	33923460.00	-84169360.00	33931400.00	1.00	45.00
176191.00	176295.00	-84169360.00	33931400.00	-84166640.00	33932480.00	1.00	45.00
176351.00	176295.00	-84154530.00	33940140.00	-84166640.00	33932480.00	1.00	45.00
174722.00	174850.00	-84201830.00	33915130.00	-84181560.00	33925640.00	1.00	63.00
174850.00	176175.00	-84181560.00	33925640.00	-84175980.00	33928270.00	1.00	63.00
176175.00	176263.00	-84175980.00	33928270.00	-84169630.00	33931030.00	1.00	63.00
176263.00	176303.00	-84169630.00	33931030.00	-84163600.00	33933430.00	1.00	63.00
176359.00	176303.00	-84156520.00	33938310.00	-84163600.00	33933430.00	1.00	63.00
157244.00	147026.00	-84344420.00	33977290.00	-84357970.00	33937090.00	1.00	68.00
157244.00	157340.00	-84344420.00	33977290.00	-84342210.00	33981660.00	1.00	68.00
159293.00	157340.00	-84327680.00	34017350.00	-84342210.00	33981660.00	1.00	68.00
157260.00	147034.00	-84341380.00	33982790.00	-84357740.00	33937150.00	1.00	74.00
157260.00	157396.00	-84341380.00	33982790.00	-84339460.00	33986970.00	1.00	74.00
159309.00	157396.00	-84327160.00	34017880.00	-84339460.00	33986970.00	1.00	74.00
169031.00	168983.00	-84245480.00	33941070.00	-84258300.00	33933790.00	2.00	60.00
170056.00	169031.00	-84238250.00	33945390.00	-84245480.00	33941070.00	2.00	60.00
170056.00	170080.00	-84238250.00	33945390.00	-84232300.00	33948820.00	2.00	60.00
169015.00	169039.00	-84255130.00	33935290.00	-84245940.00	33940630.00	2.00	61.00
170064.00	169039.00	-84236910.00	33945510.00	-84245940.00	33940630.00	2.00	61.00
170088.00	170064.00	-84231770.00	33948930.00	-84236910.00	33945510.00	2.00	61.00
39325.00	40179.00	-84494640.00	33767910.00	-84495190.00	33784520.00	1.00	59.00
40179.00	40371.00	-84495190.00	33784520.00	-84491150.00	33789410.00	1.00	59.00
40371.00	40403.00	-84491150.00	33789410.00	-84488720.00	33799580.00	1.00	59.00
39397.00	39373.00	-84495560.00	33783260.00	-84493500.00	33766880.00	1.00	57.00
39397.00	40355.00	-84495560.00	33783260.00	-84491060.00	33789110.00	1.00	57.00
40355.00	40395.00	-84491060.00	33789110.00	-84487530.00	33797390.00	1.00	57.00
53343.00	53359.00	-84556050.00	33993620.00	-84560210.00	34007980.00	1.00	70.00
53359.00	54600.00	-84560210.00	34007980.00	-84559110.00	34020100.00	1.00	70.00
53351.00	53367.00	-84558400.00	33995480.00	-84559570.00	34008560.00	1.00	63.00
53367.00	54616.00	-84559570.00	34008560.00	-84558750.00	34019550.00	1.00	63.00
155943.00	156063.00	-84283650.00	33920470.00	-84277100.00	33925690.00	2.00	55.00
168951.00	156063.00	-84271440.00	33928210.00	-84277100.00	33925690.00	2.00	55.00
168983.00	168951.00	-84258300.00	33933790.00	-84271440.00	33928210.00	2.00	55.00
155927.00	156023.00	-84283570.00	33920010.00	-84278270.00	33924990.00	2.00	44.00
168943.00	156023.00	-84271350.00	33928070.00	-84278270.00	33924990.00	2.00	44.00
168975.00	168943.00	-84258440.00	33933560.00	-84271350.00	33928070.00	2.00	44.00
168975.00	169015.00	-84258440.00	33933560.00	-84255130.00	33935290.00	2.00	44.00
87695.00	86776.00	-84315020.00	33561680.00	-84324600.00	33567780.00	1.00	90.00
87695.00	88703.00	-84315020.00	33561680.00	-84284180.00	33549010.00	1.00	90.00
10096.00	10104.00	-84283680.00	33549010.00	-84311250.00	33559720.00	1.00	65.00
10104.00	87703.00	-84311250.00	33559720.00	-84314760.00	33561810.00	1.00	65.00
87703.00	86768.00	-84314760.00	33561810.00	-84324510.00	33568040.00	1.00	65.00
77430.00	77470.00	-84372740.00	33583790.00	-84346590.00	33577730.00	1.00	69.00
86672.00	77470.00	-84341400.00	33576600.00	-84346590.00	33577730.00	1.00	69.00
86672.00	86776.00	-84341400.00	33576600.00	-84324600.00	33567780.00	1.00	69.00
75672.00	77478.00	-84373700.00	33584340.00	-84348140.00	33578220.00	1.00	64.00
77486.00	77478.00	-84341690.00	33576810.00	-84348140.00	33578220.00	1.00	64.00
77486.00	86768.00	-84341690.00	33576810.00	-84324510.00	33568040.00	1.00	64.00
10232.00	10240.00	-84537370.00	33563870.00	-84574160.00	33547610.00	1.00	74.00
15085.00	10232.00	-84529970.00	33570890.00	-84537370.00	33563870.00	1.00	74.00
15085.00	15141.00	-84529970.00	33570890.00	-84517530.00	33581340.00	1.00	74.00
10248.00	10256.00	-84536160.00	33564500.00	-84571610.00	33548510.00	1.00	72.00
15045.00	10248.00	-84531740.00	33568820.00	-84536160.00	33564500.00	1.00	72.00
15133.00	15045.00	-84517170.00	33581380.00	-84531740.00	33568820.00	1.00	72.00
23091.00	24117.00	-84458530.00	33619050.00	-84450450.00	33617450.00	1.00	71.00
24117.00	24141.00	-84450450.00	33617450.00	-84442890.00	33616410.00	1.00	71.00
24205.00	24141.00	-84438000.00	33617220.00	-84442890.00	33616410.00	1.00	71.00
24205.00	24993.00	-84438000.00	33617220.00	-84433530.00	33618740.00	1.00	71.00
24993.00	30236.00	-84433530.00	33618740.00	-84425770.00	33623020.00	1.00	71.00
30236.00	30348.00	-84425770.00	33623020.00	-84419010.00	33627150.00	1.00	71.00
23059.00	23123.00	-84459560.00	33619140.00	-84452610.00	33617490.00	1.00	96.00
23123.00	24133.00	-84452610.00	33617490.00	-84442380.00	33616130.00	1.00	96.00
24277.00	24133.00	-84433460.00	33618500.00	-84442380.00	33616130.00	1.00	96.00
24277.00	30252.00	-84433460.00	33618500.00	-84424270.00	33623570.00	1.00	96.00
36008.00	41341.00	-84490520.00	33691700.00	-84459790.00	33698470.00	1.00	67.00
41413.00	41341.00	-84445220.00	33698550.00	-84459790.00	33698470.00	1.00	67.00
43125.00	41413.00	-84432170.00	33698100.00	-84445220.00	33698550.00	1.00	67.00
41349.00	36032.00	-84460040.00	33698140.00	-84487880.00	33693500.00	1.00	85.00
41405.00	41349.00	-84445330.00	33698300.00	-84460040.00	33698140.00	1.00	85.00
43109.00	41405.00	-84432450.00	33697970.00	-84445330.00	33698300.00	1.00	85.00
20382.00	20422.00	-84494350.00	33638930.00	-84497680.00	33652180.00	1.00	69.00
20422.00	22019.00	-84497680.00	33652180.00	-84497560.00	33659810.00	1.00	69.00
22947.00	22019.00	-84499850.00	33685200.00	-84497560.00	33659810.00	1.00	69.00
20406.00	20430.00	-84494800.00	33640120.00	-84497440.00	33652910.00	1.00	62.00
20430.00	22851.00	-84497440.00	33652910.00	-84497310.00	33659910.00	1.00	62.00
22955.00	22851.00	-84499690.00	33686050.00	-84497310.00	33659910.00	1.00	62.00
90166.00	85627.00	-84338180.00	33668780.00	-84343730.00	33666410.00	1.00	75.00
91128.00	90166.00	-84329930.00	33672350.00	-84338180.00	33668780.00	1.00	75.00
91128.00	91224.00	-84329930.00	33672350.00	-84318440.00	33677830.00	1.00	75.00
91224.00	91240.00	-84318440.00	33677830.00	-84314320.00	33680920.00	1.00	75.00
91240.00	92545.00	-84314320.00	33680920.00	-84307950.00	33685710.00	1.00	75.00
92545.00	116367.00	-84307950.00	33685710.00	-84270830.00	33699110.00	1.00	75.00
90238.00	91160.00	-84333390.00	33670610.00	-84328320.00	33672780.00	1.00	77.00
91160.00	91232.00	-84328320.00	33672780.00	-84318470.00	33677510.00	1.00	77.00
91232.00	91248.00	-84318470.00	33677510.00	-84312620.00	33681880.00	1.00	77.00
91248.00	92553.00	-84312620.00	33681880.00	-84308150.00	33685260.00	1.00	77.00
92553.00	116351.00	-84308150.00	33685260.00	-84270890.00	33698910.00	1.00	77.00
